t -  arbitrary time, [c]	M - mean anomaly, [rad]	E - eccentric anonaly, [rad]	Theta - true anomaly, [rad]
3910	4.40826	4.40777	4.40777
3911	4.40939	4.4089	4.4089
3912	4.41052	4.41003	4.41003
3913	4.41165	4.41115	4.41115
3914	4.41277	4.41228	4.41228
3915	4.4139	4.41341	4.41341
3916	4.41503	4.41454	4.41454
3917	4.41616	4.41566	4.41566
3918	4.41728	4.41679	4.41679
3919	4.41841	4.41792	4.41792
3920	4.41954	4.41904	4.41904
3921	4.42067	4.42017	4.42017
3922	4.42179	4.4213	4.4213
3923	4.42292	4.42243	4.42243
3924	4.42405	4.42355	4.42355
3925	4.42518	4.42468	4.42468
3926	4.4263	4.42581	4.42581
3927	4.42743	4.42694	4.42694
3928	4.42856	4.42806	4.42806
3929	4.42969	4.42919	4.42919
3930	4.43081	4.43032	4.43032
3931	4.43194	4.43144	4.43144
3932	4.43307	4.43257	4.43257
3933	4.43419	4.4337	4.4337
3934	4.43532	4.43483	4.43483
3935	4.43645	4.43595	4.43595
3936	4.43758	4.43708	4.43708
3937	4.4387	4.43821	4.43821
3938	4.43983	4.43934	4.43934
3939	4.44096	4.44046	4.44046
3940	4.44209	4.44159	4.44159
3941	4.44321	4.44272	4.44272
3942	4.44434	4.44384	4.44384
3943	4.44547	4.44497	4.44497
3944	4.4466	4.4461	4.4461
3945	4.44772	4.44723	4.44723
3946	4.44885	4.44835	4.44835
3947	4.44998	4.44948	4.44948
3948	4.45111	4.45061	4.45061
3949	4.45223	4.45174	4.45174
3950	4.45336	4.45286	4.45286
3951	4.45449	4.45399	4.45399
3952	4.45562	4.45512	4.45512
3953	4.45674	4.45624	4.45624
3954	4.45787	4.45737	4.45737
3955	4.459	4.4585	4.4585
3956	4.46013	4.45963	4.45963
3957	4.46125	4.46075	4.46075
3958	4.46238	4.46188	4.46188
3959	4.46351	4.46301	4.46301
3960	4.46464	4.46414	4.46414
3961	4.46576	4.46526	4.46526
3962	4.46689	4.46639	4.46639
3963	4.46802	4.46752	4.46752
3964	4.46915	4.46864	4.46864
3965	4.47027	4.46977	4.46977
3966	4.4714	4.4709	4.4709
3967	4.47253	4.47203	4.47203
3968	4.47365	4.47315	4.47315
3969	4.47478	4.47428	4.47428
3970	4.47591	4.47541	4.47541
3971	4.47704	4.47654	4.47654
3972	4.47816	4.47766	4.47766
3973	4.47929	4.47879	4.47879
3974	4.48042	4.47992	4.47992
3975	4.48155	4.48105	4.48105
3976	4.48267	4.48217	4.48217
3977	4.4838	4.4833	4.4833
3978	4.48493	4.48443	4.48443
3979	4.48606	4.48555	4.48555
3980	4.48718	4.48668	4.48668
3981	4.48831	4.48781	4.48781
3982	4.48944	4.48894	4.48894
3983	4.49057	4.49006	4.49006
3984	4.49169	4.49119	4.49119
3985	4.49282	4.49232	4.49232
3986	4.49395	4.49345	4.49345
3987	4.49508	4.49457	4.49457
3988	4.4962	4.4957	4.4957
3989	4.49733	4.49683	4.49683
3990	4.49846	4.49795	4.49795
3991	4.49959	4.49908	4.49908
3992	4.50071	4.50021	4.50021
3993	4.50184	4.50134	4.50134
3994	4.50297	4.50246	4.50246
3995	4.5041	4.50359	4.50359
3996	4.50522	4.50472	4.50472
3997	4.50635	4.50585	4.50585
3998	4.50748	4.50697	4.50697
3999	4.50861	4.5081	4.5081
4000	4.50973	4.50923	4.50923
4001	4.51086	4.51036	4.51036
4002	4.51199	4.51148	4.51148
4003	4.51312	4.51261	4.51261
4004	4.51424	4.51374	4.51374
4005	4.51537	4.51486	4.51486
4006	4.5165	4.51599	4.51599
4007	4.51762	4.51712	4.51712
4008	4.51875	4.51825	4.51825
4009	4.51988	4.51937	4.51937
4010	4.52101	4.5205	4.5205
4011	4.52213	4.52163	4.52163
4012	4.52326	4.52276	4.52276
4013	4.52439	4.52388	4.52388
4014	4.52552	4.52501	4.52501
4015	4.52664	4.52614	4.52614
4016	4.52777	4.52727	4.52727
4017	4.5289	4.52839	4.52839
4018	4.53003	4.52952	4.52952
4019	4.53115	4.53065	4.53065
4020	4.53228	4.53177	4.53177
4021	4.53341	4.5329	4.5329
4022	4.53454	4.53403	4.53403
4023	4.53566	4.53516	4.53516
4024	4.53679	4.53628	4.53628
4025	4.53792	4.53741	4.53741
4026	4.53905	4.53854	4.53854
4027	4.54017	4.53967	4.53967
4028	4.5413	4.54079	4.54079
4029	4.54243	4.54192	4.54192
4030	4.54356	4.54305	4.54305
4031	4.54468	4.54418	4.54418
4032	4.54581	4.5453	4.5453
4033	4.54694	4.54643	4.54643
4034	4.54807	4.54756	4.54756
4035	4.54919	4.54868	4.54868
4036	4.55032	4.54981	4.54981
4037	4.55145	4.55094	4.55094
4038	4.55258	4.55207	4.55207
4039	4.5537	4.55319	4.55319
4040	4.55483	4.55432	4.55432
4041	4.55596	4.55545	4.55545
4042	4.55709	4.55658	4.55658
4043	4.55821	4.5577	4.5577
4044	4.55934	4.55883	4.55883
4045	4.56047	4.55996	4.55996
4046	4.56159	4.56109	4.56109
4047	4.56272	4.56221	4.56221
4048	4.56385	4.56334	4.56334
4049	4.56498	4.56447	4.56447
4050	4.5661	4.56559	4.56559
4051	4.56723	4.56672	4.56672
4052	4.56836	4.56785	4.56785
4053	4.56949	4.56898	4.56898
4054	4.57061	4.5701	4.5701
4055	4.57174	4.57123	4.57123
4056	4.57287	4.57236	4.57236
4057	4.574	4.57349	4.57349
4058	4.57512	4.57461	4.57461
4059	4.57625	4.57574	4.57574
4060	4.57738	4.57687	4.57687
4061	4.57851	4.578	4.578
4062	4.57963	4.57912	4.57912
4063	4.58076	4.58025	4.58025
4064	4.58189	4.58138	4.58138
4065	4.58302	4.5825	4.5825
4066	4.58414	4.58363	4.58363
4067	4.58527	4.58476	4.58476
4068	4.5864	4.58589	4.58589
4069	4.58753	4.58701	4.58701
4070	4.58865	4.58814	4.58814
4071	4.58978	4.58927	4.58927
4072	4.59091	4.5904	4.5904
4073	4.59204	4.59152	4.59152
4074	4.59316	4.59265	4.59265
4075	4.59429	4.59378	4.59378
4076	4.59542	4.59491	4.59491
4077	4.59655	4.59603	4.59603
4078	4.59767	4.59716	4.59716
4079	4.5988	4.59829	4.59829
4080	4.59993	4.59942	4.59942
4081	4.60105	4.60054	4.60054
4082	4.60218	4.60167	4.60167
4083	4.60331	4.6028	4.6028
4084	4.60444	4.60392	4.60392
4085	4.60556	4.60505	4.60505
4086	4.60669	4.60618	4.60618
4087	4.60782	4.60731	4.60731
4088	4.60895	4.60843	4.60843
4089	4.61007	4.60956	4.60956
4090	4.6112	4.61069	4.61069
4091	4.61233	4.61182	4.61182
4092	4.61346	4.61294	4.61294
4093	4.61458	4.61407	4.61407
4094	4.61571	4.6152	4.6152
4095	4.61684	4.61633	4.61633
4096	4.61797	4.61745	4.61745
4097	4.61909	4.61858	4.61858
4098	4.62022	4.61971	4.61971
4099	4.62135	4.62084	4.62084
4100	4.62248	4.62196	4.62196
4101	4.6236	4.62309	4.62309
4102	4.62473	4.62422	4.62422
4103	4.62586	4.62534	4.62534
4104	4.62699	4.62647	4.62647
4105	4.62811	4.6276	4.6276
4106	4.62924	4.62873	4.62873
4107	4.63037	4.62985	4.62985
4108	4.6315	4.63098	4.63098
4109	4.63262	4.63211	4.63211
4110	4.63375	4.63324	4.63324
4111	4.63488	4.63436	4.63436
4112	4.63601	4.63549	4.63549
4113	4.63713	4.63662	4.63662
4114	4.63826	4.63775	4.63775
4115	4.63939	4.63887	4.63887
4116	4.64052	4.64	4.64
4117	4.64164	4.64113	4.64113
4118	4.64277	4.64226	4.64226
4119	4.6439	4.64338	4.64338
4120	4.64502	4.64451	4.64451
4121	4.64615	4.64564	4.64564
4122	4.64728	4.64677	4.64677
4123	4.64841	4.64789	4.64789
4124	4.64953	4.64902	4.64902
4125	4.65066	4.65015	4.65015
4126	4.65179	4.65127	4.65127
4127	4.65292	4.6524	4.6524
4128	4.65404	4.65353	4.65353
4129	4.65517	4.65466	4.65466
4130	4.6563	4.65578	4.65578
4131	4.65743	4.65691	4.65691
4132	4.65855	4.65804	4.65804
4133	4.65968	4.65917	4.65917
4134	4.66081	4.66029	4.66029
4135	4.66194	4.66142	4.66142
4136	4.66306	4.66255	4.66255
4137	4.66419	4.66368	4.66368
4138	4.66532	4.6648	4.6648
4139	4.66645	4.66593	4.66593
4140	4.66757	4.66706	4.66706
4141	4.6687	4.66819	4.66819
4142	4.66983	4.66931	4.66931
4143	4.67096	4.67044	4.67044
4144	4.67208	4.67157	4.67157
4145	4.67321	4.6727	4.6727
4146	4.67434	4.67382	4.67382
4147	4.67547	4.67495	4.67495
4148	4.67659	4.67608	4.67608
4149	4.67772	4.67721	4.67721
4150	4.67885	4.67833	4.67833
4151	4.67998	4.67946	4.67946
4152	4.6811	4.68059	4.68059
4153	4.68223	4.68171	4.68171
4154	4.68336	4.68284	4.68284
4155	4.68449	4.68397	4.68397
4156	4.68561	4.6851	4.6851
4157	4.68674	4.68622	4.68622
4158	4.68787	4.68735	4.68735
4159	4.68899	4.68848	4.68848
4160	4.69012	4.68961	4.68961
4161	4.69125	4.69073	4.69073
4162	4.69238	4.69186	4.69186
4163	4.6935	4.69299	4.69299
4164	4.69463	4.69412	4.69412
4165	4.69576	4.69524	4.69524
4166	4.69689	4.69637	4.69637
4167	4.69801	4.6975	4.6975
4168	4.69914	4.69863	4.69863
4169	4.70027	4.69975	4.69975
4170	4.7014	4.70088	4.70088
4171	4.70252	4.70201	4.70201
4172	4.70365	4.70314	4.70314
4173	4.70478	4.70426	4.70426
4174	4.70591	4.70539	4.70539
4175	4.70703	4.70652	4.70652
4176	4.70816	4.70765	4.70765
4177	4.70929	4.70877	4.70877
4178	4.71042	4.7099	4.7099
4179	4.71154	4.71103	4.71103
4180	4.71267	4.71216	4.71216
4181	4.7138	4.71328	4.71328
4182	4.71493	4.71441	4.71441
4183	4.71605	4.71554	4.71554
4184	4.71718	4.71667	4.71667
4185	4.71831	4.71779	4.71779
4186	4.71944	4.71892	4.71892
4187	4.72056	4.72005	4.72005
4188	4.72169	4.72117	4.72117
4189	4.72282	4.7223	4.7223
4190	4.72395	4.72343	4.72343
4191	4.72507	4.72456	4.72456
4192	4.7262	4.72568	4.72568
4193	4.72733	4.72681	4.72681
4194	4.72845	4.72794	4.72794
4195	4.72958	4.72907	4.72907
4196	4.73071	4.73019	4.73019
4197	4.73184	4.73132	4.73132
4198	4.73296	4.73245	4.73245
4199	4.73409	4.73358	4.73358
4200	4.73522	4.7347	4.7347
4201	4.73635	4.73583	4.73583
4202	4.73747	4.73696	4.73696
4203	4.7386	4.73809	4.73809
4204	4.73973	4.73921	4.73921
4205	4.74086	4.74034	4.74034
4206	4.74198	4.74147	4.74147
4207	4.74311	4.7426	4.7426
4208	4.74424	4.74372	4.74372
4209	4.74537	4.74485	4.74485
4210	4.74649	4.74598	4.74598
4211	4.74762	4.74711	4.74711
4212	4.74875	4.74823	4.74823
4213	4.74988	4.74936	4.74936
4214	4.751	4.75049	4.75049
4215	4.75213	4.75162	4.75162
4216	4.75326	4.75274	4.75274
4217	4.75439	4.75387	4.75387
4218	4.75551	4.755	4.755
4219	4.75664	4.75613	4.75613
4220	4.75777	4.75725	4.75725
4221	4.7589	4.75838	4.75838
4222	4.76002	4.75951	4.75951
4223	4.76115	4.76064	4.76064
4224	4.76228	4.76176	4.76176
4225	4.76341	4.76289	4.76289
4226	4.76453	4.76402	4.76402
4227	4.76566	4.76515	4.76515
4228	4.76679	4.76627	4.76627
4229	4.76792	4.7674	4.7674
4230	4.76904	4.76853	4.76853
4231	4.77017	4.76966	4.76966
4232	4.7713	4.77078	4.77078
4233	4.77242	4.77191	4.77191
4234	4.77355	4.77304	4.77304
4235	4.77468	4.77417	4.77417
4236	4.77581	4.77529	4.77529
4237	4.77693	4.77642	4.77642
4238	4.77806	4.77755	4.77755
4239	4.77919	4.77868	4.77868
4240	4.78032	4.7798	4.7798
4241	4.78144	4.78093	4.78093
4242	4.78257	4.78206	4.78206
4243	4.7837	4.78318	4.78318
4244	4.78483	4.78431	4.78431
4245	4.78595	4.78544	4.78544
4246	4.78708	4.78657	4.78657
4247	4.78821	4.78769	4.78769
4248	4.78934	4.78882	4.78882
4249	4.79046	4.78995	4.78995
4250	4.79159	4.79108	4.79108
4251	4.79272	4.7922	4.7922
4252	4.79385	4.79333	4.79333
4253	4.79497	4.79446	4.79446
4254	4.7961	4.79559	4.79559
4255	4.79723	4.79671	4.79671
4256	4.79836	4.79784	4.79784
4257	4.79948	4.79897	4.79897
4258	4.80061	4.8001	4.8001
4259	4.80174	4.80122	4.80122
4260	4.80287	4.80235	4.80235
4261	4.80399	4.80348	4.80348
4262	4.80512	4.80461	4.80461
4263	4.80625	4.80573	4.80573
4264	4.80738	4.80686	4.80686
4265	4.8085	4.80799	4.80799
4266	4.80963	4.80912	4.80912
4267	4.81076	4.81024	4.81024
4268	4.81188	4.81137	4.81137
4269	4.81301	4.8125	4.8125
4270	4.81414	4.81363	4.81363
4271	4.81527	4.81475	4.81475
4272	4.81639	4.81588	4.81588
4273	4.81752	4.81701	4.81701
4274	4.81865	4.81814	4.81814
4275	4.81978	4.81926	4.81926
4276	4.8209	4.82039	4.82039
4277	4.82203	4.82152	4.82152
4278	4.82316	4.82265	4.82265
4279	4.82429	4.82377	4.82377
4280	4.82541	4.8249	4.8249
4281	4.82654	4.82603	4.82603
4282	4.82767	4.82716	4.82716
4283	4.8288	4.82828	4.82828
4284	4.82992	4.82941	4.82941
4285	4.83105	4.83054	4.83054
4286	4.83218	4.83167	4.83167
4287	4.83331	4.83279	4.83279
4288	4.83443	4.83392	4.83392
4289	4.83556	4.83505	4.83505
4290	4.83669	4.83618	4.83618
4291	4.83782	4.8373	4.8373
4292	4.83894	4.83843	4.83843
4293	4.84007	4.83956	4.83956
4294	4.8412	4.84069	4.84069
4295	4.84233	4.84181	4.84181
4296	4.84345	4.84294	4.84294
4297	4.84458	4.84407	4.84407
4298	4.84571	4.8452	4.8452
4299	4.84684	4.84632	4.84632
4300	4.84796	4.84745	4.84745
4301	4.84909	4.84858	4.84858
4302	4.85022	4.84971	4.84971
4303	4.85135	4.85083	4.85083
4304	4.85247	4.85196	4.85196
4305	4.8536	4.85309	4.85309
4306	4.85473	4.85422	4.85422
4307	4.85585	4.85534	4.85534
4308	4.85698	4.85647	4.85647
4309	4.85811	4.8576	4.8576
4310	4.85924	4.85873	4.85873
4311	4.86036	4.85985	4.85985
4312	4.86149	4.86098	4.86098
4313	4.86262	4.86211	4.86211
4314	4.86375	4.86324	4.86324
4315	4.86487	4.86436	4.86436
4316	4.866	4.86549	4.86549
4317	4.86713	4.86662	4.86662
4318	4.86826	4.86775	4.86775
4319	4.86938	4.86887	4.86887
4320	4.87051	4.87	4.87
4321	4.87164	4.87113	4.87113
4322	4.87277	4.87226	4.87226
4323	4.87389	4.87338	4.87338
4324	4.87502	4.87451	4.87451
4325	4.87615	4.87564	4.87564
4326	4.87728	4.87677	4.87677
4327	4.8784	4.8779	4.8779
4328	4.87953	4.87902	4.87902
4329	4.88066	4.88015	4.88015
4330	4.88179	4.88128	4.88128
4331	4.88291	4.88241	4.88241
4332	4.88404	4.88353	4.88353
4333	4.88517	4.88466	4.88466
4334	4.8863	4.88579	4.88579
4335	4.88742	4.88692	4.88692
4336	4.88855	4.88804	4.88804
4337	4.88968	4.88917	4.88917
4338	4.89081	4.8903	4.8903
4339	4.89193	4.89143	4.89143
4340	4.89306	4.89255	4.89255
4341	4.89419	4.89368	4.89368
4342	4.89532	4.89481	4.89481
4343	4.89644	4.89594	4.89594
4344	4.89757	4.89706	4.89706
4345	4.8987	4.89819	4.89819
4346	4.89982	4.89932	4.89932
4347	4.90095	4.90045	4.90045
4348	4.90208	4.90157	4.90157
4349	4.90321	4.9027	4.9027
4350	4.90433	4.90383	4.90383
4351	4.90546	4.90496	4.90496
4352	4.90659	4.90608	4.90608
4353	4.90772	4.90721	4.90721
4354	4.90884	4.90834	4.90834
4355	4.90997	4.90947	4.90947
4356	4.9111	4.91059	4.91059
4357	4.91223	4.91172	4.91172
4358	4.91335	4.91285	4.91285
4359	4.91448	4.91398	4.91398
4360	4.91561	4.9151	4.9151
4361	4.91674	4.91623	4.91623
4362	4.91786	4.91736	4.91736
4363	4.91899	4.91849	4.91849
4364	4.92012	4.91961	4.91961
4365	4.92125	4.92074	4.92074
4366	4.92237	4.92187	4.92187
4367	4.9235	4.923	4.923
4368	4.92463	4.92412	4.92412
4369	4.92576	4.92525	4.92525
4370	4.92688	4.92638	4.92638
4371	4.92801	4.92751	4.92751
4372	4.92914	4.92863	4.92863
4373	4.93027	4.92976	4.92976
4374	4.93139	4.93089	4.93089
4375	4.93252	4.93202	4.93202
4376	4.93365	4.93314	4.93314
4377	4.93478	4.93427	4.93427
4378	4.9359	4.9354	4.9354
4379	4.93703	4.93653	4.93653
4380	4.93816	4.93766	4.93766
4381	4.93928	4.93878	4.93878
4382	4.94041	4.93991	4.93991
4383	4.94154	4.94104	4.94104
4384	4.94267	4.94217	4.94217
4385	4.94379	4.94329	4.94329
4386	4.94492	4.94442	4.94442
4387	4.94605	4.94555	4.94555
4388	4.94718	4.94668	4.94668
4389	4.9483	4.9478	4.9478
4390	4.94943	4.94893	4.94893
4391	4.95056	4.95006	4.95006
4392	4.95169	4.95119	4.95119
4393	4.95281	4.95231	4.95231
4394	4.95394	4.95344	4.95344
4395	4.95507	4.95457	4.95457
4396	4.9562	4.9557	4.9557
4397	4.95732	4.95682	4.95682
4398	4.95845	4.95795	4.95795
4399	4.95958	4.95908	4.95908
4400	4.96071	4.96021	4.96021
4401	4.96183	4.96133	4.96133
4402	4.96296	4.96246	4.96246
4403	4.96409	4.96359	4.96359
4404	4.96522	4.96472	4.96472
4405	4.96634	4.96584	4.96584
4406	4.96747	4.96697	4.96697
4407	4.9686	4.9681	4.9681
4408	4.96973	4.96923	4.96923
4409	4.97085	4.97035	4.97035
4410	4.97198	4.97148	4.97148
4411	4.97311	4.97261	4.97261
4412	4.97424	4.97374	4.97374
4413	4.97536	4.97486	4.97486
4414	4.97649	4.97599	4.97599
4415	4.97762	4.97712	4.97712
4416	4.97875	4.97825	4.97825
4417	4.97987	4.97938	4.97938
4418	4.981	4.9805	4.9805
4419	4.98213	4.98163	4.98163
4420	4.98325	4.98276	4.98276
4421	4.98438	4.98389	4.98389
4422	4.98551	4.98501	4.98501
4423	4.98664	4.98614	4.98614
4424	4.98776	4.98727	4.98727
4425	4.98889	4.9884	4.9884
4426	4.99002	4.98952	4.98952
4427	4.99115	4.99065	4.99065
4428	4.99227	4.99178	4.99178
4429	4.9934	4.99291	4.99291
4430	4.99453	4.99403	4.99403
4431	4.99566	4.99516	4.99516
4432	4.99678	4.99629	4.99629
4433	4.99791	4.99742	4.99742
4434	4.99904	4.99854	4.99854
4435	5.00017	4.99967	4.99967
4436	5.00129	5.0008	5.0008
4437	5.00242	5.00193	5.00193
4438	5.00355	5.00305	5.00305
4439	5.00468	5.00418	5.00418
4440	5.0058	5.00531	5.00531
4441	5.00693	5.00644	5.00644
4442	5.00806	5.00757	5.00757
4443	5.00919	5.00869	5.00869
4444	5.01031	5.00982	5.00982
4445	5.01144	5.01095	5.01095
4446	5.01257	5.01208	5.01208
4447	5.0137	5.0132	5.0132
4448	5.01482	5.01433	5.01433
4449	5.01595	5.01546	5.01546
4450	5.01708	5.01659	5.01659
4451	5.01821	5.01771	5.01771
4452	5.01933	5.01884	5.01884
4453	5.02046	5.01997	5.01997
4454	5.02159	5.0211	5.0211
4455	5.02271	5.02222	5.02222
4456	5.02384	5.02335	5.02335
4457	5.02497	5.02448	5.02448
4458	5.0261	5.02561	5.02561
4459	5.02722	5.02673	5.02673
4460	5.02835	5.02786	5.02786
4461	5.02948	5.02899	5.02899
4462	5.03061	5.03012	5.03012
4463	5.03173	5.03124	5.03124
4464	5.03286	5.03237	5.03237
4465	5.03399	5.0335	5.0335
4466	5.03512	5.03463	5.03463
4467	5.03624	5.03576	5.03576
4468	5.03737	5.03688	5.03688
4469	5.0385	5.03801	5.03801
4470	5.03963	5.03914	5.03914
4471	5.04075	5.04027	5.04027
4472	5.04188	5.04139	5.04139
4473	5.04301	5.04252	5.04252
4474	5.04414	5.04365	5.04365
4475	5.04526	5.04478	5.04478
4476	5.04639	5.0459	5.0459
4477	5.04752	5.04703	5.04703
4478	5.04865	5.04816	5.04816
4479	5.04977	5.04929	5.04929
4480	5.0509	5.05041	5.05041
4481	5.05203	5.05154	5.05154
4482	5.05316	5.05267	5.05267
4483	5.05428	5.0538	5.0538
4484	5.05541	5.05492	5.05492
4485	5.05654	5.05605	5.05605
4486	5.05767	5.05718	5.05718
4487	5.05879	5.05831	5.05831
4488	5.05992	5.05944	5.05944
4489	5.06105	5.06056	5.06056
4490	5.06218	5.06169	5.06169
4491	5.0633	5.06282	5.06282
4492	5.06443	5.06395	5.06395
4493	5.06556	5.06507	5.06507
4494	5.06668	5.0662	5.0662
4495	5.06781	5.06733	5.06733
4496	5.06894	5.06846	5.06846
4497	5.07007	5.06958	5.06958
4498	5.07119	5.07071	5.07071
4499	5.07232	5.07184	5.07184
4500	5.07345	5.07297	5.07297
4501	5.07458	5.07409	5.07409
4502	5.0757	5.07522	5.07522
4503	5.07683	5.07635	5.07635
4504	5.07796	5.07748	5.07748
4505	5.07909	5.07861	5.07861
4506	5.08021	5.07973	5.07973
4507	5.08134	5.08086	5.08086
4508	5.08247	5.08199	5.08199
4509	5.0836	5.08312	5.08312
4510	5.08472	5.08424	5.08424
4511	5.08585	5.08537	5.08537
4512	5.08698	5.0865	5.0865
4513	5.08811	5.08763	5.08763
4514	5.08923	5.08875	5.08875
4515	5.09036	5.08988	5.08988
4516	5.09149	5.09101	5.09101
4517	5.09262	5.09214	5.09214
4518	5.09374	5.09326	5.09326
4519	5.09487	5.09439	5.09439
4520	5.096	5.09552	5.09552
4521	5.09713	5.09665	5.09665
4522	5.09825	5.09778	5.09778
4523	5.09938	5.0989	5.0989
4524	5.10051	5.10003	5.10003
4525	5.10164	5.10116	5.10116
4526	5.10276	5.10229	5.10229
4527	5.10389	5.10341	5.10341
4528	5.10502	5.10454	5.10454
4529	5.10615	5.10567	5.10567
4530	5.10727	5.1068	5.1068
4531	5.1084	5.10792	5.10792
4532	5.10953	5.10905	5.10905
4533	5.11065	5.11018	5.11018
4534	5.11178	5.11131	5.11131
4535	5.11291	5.11243	5.11243
4536	5.11404	5.11356	5.11356
4537	5.11516	5.11469	5.11469
4538	5.11629	5.11582	5.11582
4539	5.11742	5.11695	5.11695
4540	5.11855	5.11807	5.11807
4541	5.11967	5.1192	5.1192
4542	5.1208	5.12033	5.12033
4543	5.12193	5.12146	5.12146
4544	5.12306	5.12258	5.12258
4545	5.12418	5.12371	5.12371
4546	5.12531	5.12484	5.12484
4547	5.12644	5.12597	5.12597
4548	5.12757	5.12709	5.12709
4549	5.12869	5.12822	5.12822
4550	5.12982	5.12935	5.12935
4551	5.13095	5.13048	5.13048
4552	5.13208	5.13161	5.13161
4553	5.1332	5.13273	5.13273
4554	5.13433	5.13386	5.13386
4555	5.13546	5.13499	5.13499
4556	5.13659	5.13612	5.13612
4557	5.13771	5.13724	5.13724
4558	5.13884	5.13837	5.13837
4559	5.13997	5.1395	5.1395
4560	5.1411	5.14063	5.14063
4561	5.14222	5.14175	5.14175
4562	5.14335	5.14288	5.14288
4563	5.14448	5.14401	5.14401
4564	5.14561	5.14514	5.14514
4565	5.14673	5.14626	5.14626
4566	5.14786	5.14739	5.14739
4567	5.14899	5.14852	5.14852
4568	5.15011	5.14965	5.14965
4569	5.15124	5.15078	5.15078
4570	5.15237	5.1519	5.1519
4571	5.1535	5.15303	5.15303
4572	5.15462	5.15416	5.15416
4573	5.15575	5.15529	5.15529
4574	5.15688	5.15641	5.15641
4575	5.15801	5.15754	5.15754
4576	5.15913	5.15867	5.15867
4577	5.16026	5.1598	5.1598
4578	5.16139	5.16092	5.16092
4579	5.16252	5.16205	5.16205
4580	5.16364	5.16318	5.16318
4581	5.16477	5.16431	5.16431
4582	5.1659	5.16544	5.16544
4583	5.16703	5.16656	5.16656
4584	5.16815	5.16769	5.16769
4585	5.16928	5.16882	5.16882
4586	5.17041	5.16995	5.16995
4587	5.17154	5.17107	5.17107
4588	5.17266	5.1722	5.1722
4589	5.17379	5.17333	5.17333
4590	5.17492	5.17446	5.17446
4591	5.17605	5.17558	5.17558
4592	5.17717	5.17671	5.17671
4593	5.1783	5.17784	5.17784
4594	5.17943	5.17897	5.17897
4595	5.18056	5.1801	5.1801
4596	5.18168	5.18122	5.18122
4597	5.18281	5.18235	5.18235
4598	5.18394	5.18348	5.18348
4599	5.18507	5.18461	5.18461
4600	5.18619	5.18573	5.18573
4601	5.18732	5.18686	5.18686
4602	5.18845	5.18799	5.18799
4603	5.18958	5.18912	5.18912
4604	5.1907	5.19024	5.19024
4605	5.19183	5.19137	5.19137
4606	5.19296	5.1925	5.1925
4607	5.19408	5.19363	5.19363
4608	5.19521	5.19476	5.19476
4609	5.19634	5.19588	5.19588
4610	5.19747	5.19701	5.19701
4611	5.19859	5.19814	5.19814
4612	5.19972	5.19927	5.19927
4613	5.20085	5.20039	5.20039
4614	5.20198	5.20152	5.20152
4615	5.2031	5.20265	5.20265
4616	5.20423	5.20378	5.20378
4617	5.20536	5.2049	5.2049
4618	5.20649	5.20603	5.20603
4619	5.20761	5.20716	5.20716
4620	5.20874	5.20829	5.20829
4621	5.20987	5.20942	5.20942
4622	5.211	5.21054	5.21054
4623	5.21212	5.21167	5.21167
4624	5.21325	5.2128	5.2128
4625	5.21438	5.21393	5.21393
4626	5.21551	5.21505	5.21505
4627	5.21663	5.21618	5.21618
4628	5.21776	5.21731	5.21731
4629	5.21889	5.21844	5.21844
4630	5.22002	5.21957	5.21957
4631	5.22114	5.22069	5.22069
4632	5.22227	5.22182	5.22182
4633	5.2234	5.22295	5.22295
4634	5.22453	5.22408	5.22408
4635	5.22565	5.2252	5.2252
4636	5.22678	5.22633	5.22633
4637	5.22791	5.22746	5.22746
4638	5.22904	5.22859	5.22859
4639	5.23016	5.22971	5.22971
4640	5.23129	5.23084	5.23084
4641	5.23242	5.23197	5.23197
4642	5.23354	5.2331	5.2331
4643	5.23467	5.23423	5.23423
4644	5.2358	5.23535	5.23535
4645	5.23693	5.23648	5.23648
4646	5.23805	5.23761	5.23761
4647	5.23918	5.23874	5.23874
4648	5.24031	5.23986	5.23986
4649	5.24144	5.24099	5.24099
4650	5.24256	5.24212	5.24212
4651	5.24369	5.24325	5.24325
4652	5.24482	5.24438	5.24438
4653	5.24595	5.2455	5.2455
4654	5.24707	5.24663	5.24663
4655	5.2482	5.24776	5.24776
4656	5.24933	5.24889	5.24889
4657	5.25046	5.25001	5.25001
4658	5.25158	5.25114	5.25114
4659	5.25271	5.25227	5.25227
4660	5.25384	5.2534	5.2534
4661	5.25497	5.25452	5.25452
4662	5.25609	5.25565	5.25565
4663	5.25722	5.25678	5.25678
4664	5.25835	5.25791	5.25791
4665	5.25948	5.25904	5.25904
4666	5.2606	5.26016	5.26016
4667	5.26173	5.26129	5.26129
4668	5.26286	5.26242	5.26242
4669	5.26399	5.26355	5.26355
4670	5.26511	5.26467	5.26467
4671	5.26624	5.2658	5.2658
4672	5.26737	5.26693	5.26693
4673	5.2685	5.26806	5.26806
4674	5.26962	5.26919	5.26919
4675	5.27075	5.27031	5.27031
4676	5.27188	5.27144	5.27144
4677	5.27301	5.27257	5.27257
4678	5.27413	5.2737	5.2737
4679	5.27526	5.27482	5.27482
4680	5.27639	5.27595	5.27595
4681	5.27751	5.27708	5.27708
4682	5.27864	5.27821	5.27821
4683	5.27977	5.27933	5.27933
4684	5.2809	5.28046	5.28046
